x,y,V
1.06,0.09,1.09954
1.08,0.09,1.10152
1.1,0.09,1.10351
1.12,0.09,1.1055
1.14,0.09,1.1075
1.16,0.09,1.1095
1.18,0.09,1.1115
1.2,0.09,1.11351
1.22,0.09,1.11552
1.24,0.09,1.11754
1.26,0.09,1.11956
1.28,0.09,1.12159
1.3,0.09,1.12362
1.32,0.09,1.12565
1.34,0.09,1.12769
1.36,0.09,1.12973
1.38,0.09,1.13178
1.4,0.09,1.13383
1.42,0.09,1.13588
1.44,0.09,1.13794
1.46,0.09,1.14
1.48,0.09,1.14207
1.5,0.09,1.14414
1.52,0.09,1.14621
1.54,0.09,1.14829
1.56,0.09,1.15037
1.58,0.09,1.15246
1.6,0.09,1.15455
1.62,0.09,1.15665
1.64,0.09,1.15875
1.66,0.09,1.16085
1.68,0.09,1.16296
1.7,0.09,1.16507
1.72,0.09,1.16719
1.74,0.09,1.1693
1.76,0.09,1.17143
1.78,0.09,1.17356
1.8,0.09,1.17569
1.82,0.09,1.17782
1.84,0.09,1.17996
1.86,0.09,1.1821
1.88,0.09,1.18425
1.9,0.09,1.1864
1.92,0.09,1.18856
1.94,0.09,1.19072
1.96,0.09,1.19288
1.98,0.09,1.19505
2,0.09,1.19722
0,0.1,1
0.02,0.1,1.00198
0.04,0.1,1.00397
0.06,0.1,1.00596
0.08,0.1,1.00795
0.1,0.1,1.00995
0.12,0.1,1.01196
0.14,0.1,1.01396
0.16,0.1,1.01597
0.18,0.1,1.01799
0.2,0.1,1.02001
0.22,0.1,1.02203
0.24,0.1,1.02406
0.26,0.1,1.02609
0.28,0.1,1.02813
0.3,0.1,1.03017
0.32,0.1,1.03222
0.34,0.1,1.03427
0.36,0.1,1.03632
0.38,0.1,1.03838
0.4,0.1,1.04045
0.42,0.1,1.04251
0.44,0.1,1.04459
0.46,0.1,1.04666
0.48,0.1,1.04874
0.5,0.1,1.05083
0.52,0.1,1.05292
0.54,0.1,1.05502
0.56,0.1,1.05712
0.58,0.1,1.05922
0.6,0.1,1.06133
0.62,0.1,1.06345
0.64,0.1,1.06557
0.66,0.1,1.06769
0.68,0.1,1.06982
0.7,0.1,1.07195
0.72,0.1,1.07409
0.74,0.1,1.07623
0.76,0.1,1.07838
