x,y,V
1.9,0.44,2.1315
1.92,0.44,2.19032
1.94,0.44,2.24994
1.96,0.44,2.31036
1.98,0.44,2.37158
2,0.44,2.4336
1,0.48,0.2704
1.02,0.48,0.291578
1.04,0.48,0.313556
1.06,0.48,0.336334
1.08,0.48,0.359913
1.1,0.48,0.384292
1.12,0.48,0.409471
1.14,0.48,0.435451
1.16,0.48,0.462231
1.18,0.48,0.489812
1.2,0.48,0.518194
1.22,0.48,0.547376
1.24,0.48,0.57736
1.26,0.48,0.608144
1.28,0.48,0.63973
1.3,0.48,0.672116
1.32,0.48,0.705304
1.34,0.48,0.739292
1.36,0.48,0.774082
1.38,0.48,0.809674
1.4,0.48,0.846066
1.42,0.48,0.88326
1.44,0.48,0.921255
1.46,0.48,0.960052
1.48,0.48,0.99965
1.5,0.48,1.04005
1.52,0.48,1.08125
1.54,0.48,1.12325
1.56,0.48,1.16606
1.58,0.48,1.20966
1.6,0.48,1.25407
1.62,0.48,1.29927
1.64,0.48,1.34528
1.66,0.48,1.39209
1.68,0.48,1.4397
1.7,0.48,1.48812
1.72,0.48,1.53733
1.74,0.48,1.58734
1.76,0.48,1.63816
1.78,0.48,1.68978
1.8,0.48,1.74219
1.82,0.48,1.79541
1.84,0.48,1.84943
1.86,0.48,1.90425
1.88,0.48,1.95987
1.9,0.48,2.01629
1.92,0.48,2.07351
1.94,0.48,2.13153
1.96,0.48,2.19036
1.98,0.48,2.24998
2,0.48,2.3104
1,0.52,0.2304
1.02,0.52,0.249977
1.04,0.52,0.270353
1.06,0.52,0.29153
1.08,0.52,0.313507
1.1,0.52,0.336285
1.12,0.52,0.359863
1.14,0.52,0.384241
1.16,0.52,0.40942
1.18,0.52,0.4354
1.2,0.52,0.462181
1.22,0.52,0.489762
1.24,0.52,0.518144
1.26,0.52,0.547328
1.28,0.52,0.577312
1.3,0.52,0.608098
1.32,0.52,0.639685
1.34,0.52,0.672073
1.36,0.52,0.705262
1.38,0.52,0.739253
1.4,0.52,0.774045
1.42,0.52,0.809638
1.44,0.52,0.846033
1.46,0.52,0.88323
1.48,0.52,0.921227
1.5,0.52,0.960027
1.52,0.52,0.999627
1.54,0.52,1.04003
1.56,0.52,1.08123
1.58,0.52,1.12324
1.6,0.52,1.16604
1.62,0.52,1.20965
1.64,0.52,1.25406
1.66,0.52,1.29927
1.68,0.52,1.34528
1.7,0.52,1.3921
1.72,0.52,1.43971
1.74,0.52,1.48813
1.76,0.52,1.53734
1.78,0.52,1.58736
1.8,0.52,1.63818
1.82,0.52,1.6898
1.84,0.52,1.74222
1.86,0.52,1.79544
1.88,0.52,1.84946
1.9,0.52,1.90428
1.92,0.52,1.95991
1.94,0.52,2.01633
1.96,0.52,2.07355
1.98,0.52,2.13158
2,0.52,2.1904
1,0.56,0.1936
1.02,0.56,0.211575
1.04,0.56,0.230351
1.06,0.56,0.249926
1.08,0.56,0.270302
1.1,0.56,0.291478
1.12,0.56,0.313455
1.14,0.56,0.336232
1.16,0.56,0.35981
1.18,0.56,0.384189
1.2,0.56,0.409368
1.22,0.56,0.435349
1.24,0.56,0.46213
1.26,0.56,0.489713
1.28,0.56,0.518096
1.3,0.56,0.547281
1.32,0.56,0.577267
1.34,0.56,0.608055
1.36,0.56,0.639643
1.38,0.56,0.672034
1.4,0.56,0.705225
1.42,0.56,0.739218
1.44,0.56,0.774013
1.46,0.56,0.809609
1.48,0.56,0.846007
1.5,0.56,0.883206
1.52,0.56,0.921207
1.54,0.56,0.960009
1.56,0.56,0.999613
1.58,0.56,1.04002
1.6,0.56,1.08123
1.62,0.56,1.12323
1.64,0.56,1.16604
1.66,0.56,1.20965
1.68,0.56,1.25407
1.7,0.56,1.29928
1.72,0.56,1.3453
1.74,0.56,1.39211
1.76,0.56,1.43973
1.78,0.56,1.48815
1.8,0.56,1.53737
1.82,0.56,1.58739
1.84,0.56,1.63821
1.86,0.56,1.68983
1.88,0.56,1.74225
1.9,0.56,1.79548
1.92,0.56,1.8495
1.94,0.56,1.90433
1.96,0.56,1.95995
1.98,0.56,2.01638
2,0.56,2.0736
1,0.6,0.16
1.02,0.6,0.176374
1.04,0.6,0.193548
1.06,0.6,0.211523
1.08,0.6,0.230297
1.1,0.6,0.249872
1.12,0.6,0.270248
1.14,0.6,0.291424
1.16,0.6,0.313401
1.18,0.6,0.336179
1.2,0.6,0.359757
1.22,0.6,0.384137
1.24,0.6,0.409317
1.26,0.6,0.435299
1.28,0.6,0.462082
1.3,0.6,0.489666
1.32,0.6,0.518051
1.34,0.6,0.547238
1.36,0.6,0.577226
1.38,0.6,0.608016
1.4,0.6,0.639607
1.42,0.6,0.672
1.44,0.6,0.705194
1.46,0.6,0.73919
1.48,0.6,0.773988
1.5,0.6,0.809587
1.52,0.6,0.845988
1.54,0.6,0.88319
1.56,0.6,0.921194
1.58,0.6,0.96
1.6,0.6,0.999607
1.62,0.6,1.04002
1.64,0.6,1.08123
1.66,0.6,1.12324
1.68,0.6,1.16605
1.7,0.6,1.20967
1.72,0.6,1.25408
1.74,0.6,1.2993
1.76,0.6,1.34532
1.78,0.6,1.39214
1.8,0.6,1.43976
1.82,0.6,1.48818
1.84,0.6,1.5374
1.86,0.6,1.58742
1.88,0.6,1.63825
1.9,0.6,1.68987
1.92,0.6,1.7423
1.94,0.6,1.79552
1.96,0.6,1.84955
1.98,0.6,1.90437
2,0.6,1.96
1,0.64,0.1296
1.02,0.64,0.144373
1.04,0.64,0.159946
1.06,0.64,0.176319
1.08,0.64,0.193493
1.1,0.64,0.211467
