x,y,V
1,1.26,0.291201
1.02,1.26,0.318986
1.04,1.26,0.347273
1.06,1.26,0.376064
1.08,1.26,0.405357
1.1,1.26,0.435154
1.12,1.26,0.465453
1.14,1.26,0.496258
1.16,1.26,0.527569
1.18,1.26,0.559388
1.2,1.26,0.591718
1.22,1.26,0.624561
1.24,1.26,0.657919
1.26,1.26,0.691797
1.28,1.26,0.726198
1.3,1.26,0.761126
1.32,1.26,0.796584
1.34,1.26,0.832578
1.36,1.26,0.869112
1.38,1.26,0.90619
1.4,1.26,0.943818
1.42,1.26,0.981999
1.44,1.26,1.02074
1.46,1.26,1.06004
1.48,1.26,1.09991
1.5,1.26,1.14036
1.52,1.26,1.18138
1.54,1.26,1.22297
1.56,1.26,1.26515
1.58,1.26,1.30791
1.6,1.26,1.35125
1.62,1.26,1.39518
1.64,1.26,1.43968
1.66,1.26,1.48477
1.68,1.26,1.53043
1.7,1.26,1.57666
1.72,1.26,1.62345
1.74,1.26,1.67079
1.76,1.26,1.71868
1.78,1.26,1.76709
1.8,1.26,1.81602
1.82,1.26,1.86544
1.84,1.26,1.91535
1.86,1.26,1.96572
1.88,1.26,2.01652
1.9,1.26,2.06774
1.92,1.26,2.11934
1.94,1.26,2.17131
1.96,1.26,2.22362
1.98,1.26,2.27624
2,1.26,2.32913
1,1.28,0.315981
1.02,1.28,0.344353
1.04,1.28,0.373237
1.06,1.28,0.402633
1.08,1.28,0.432541
1.1,1.28,0.462961
1.12,1.28,0.493896
1.14,1.28,0.525347
1.16,1.28,0.557315
1.18,1.28,0.589804
1.2,1.28,0.622816
1.22,1.28,0.656355
1.24,1.28,0.690423
1.26,1.28,0.725026
1.28,1.28,0.760167
1.3,1.28,0.795851
1.32,1.28,0.832084
1.34,1.28,0.86887
1.36,1.28,0.906215
1.38,1.28,0.944124
1.4,1.28,0.982603
1.42,1.28,1.02166
1.44,1.28,1.0613
1.46,1.28,1.10152
1.48,1.28,1.14234
1.5,1.28,1.18375
1.52,1.28,1.22577
1.54,1.28,1.26839
1.56,1.28,1.31162
1.58,1.28,1.35547
1.6,1.28,1.39993
1.62,1.28,1.445
1.64,1.28,1.49069
1.66,1.28,1.53699
1.68,1.28,1.58389
1.7,1.28,1.6314
1.72,1.28,1.6795
1.74,1.28,1.72819
1.76,1.28,1.77745
1.78,1.28,1.82727
1.8,1.28,1.87764
1.82,1.28,1.92853
1.84,1.28,1.97993
1.86,1.28,2.03182
1.88,1.28,2.08417
1.9,1.28,2.13695
1.92,1.28,2.19015
1.94,1.28,2.24372
1.96,1.28,2.29765
1.98,1.28,2.35189
2,1.28,2.40642
1,1.3,0.341074
1.02,1.3,0.37003
1.04,1.3,0.399507
1.06,1.3,0.429505
1.08,1.3,0.460024
1.1,1.3,0.491065
1.12,1.3,0.522632
1.14,1.3,0.554724
1.16,1.3,0.587346
1.18,1.3,0.620501
1.2,1.3,0.654191
1.22,1.3,0.688421
1.24,1.3,0.723195
1.26,1.3,0.758518
1.28,1.3,0.794395
1.3,1.3,0.830832
1.32,1.3,0.867833
1.34,1.3,0.905406
1.36,1.3,0.943557
1.38,1.3,0.982293
1.4,1.3,1.02162
1.42,1.3,1.06154
1.44,1.3,1.10207
1.46,1.3,1.14321
1.48,1.3,1.18497
1.5,1.3,1.22736
1.52,1.3,1.27037
1.54,1.3,1.31402
1.56,1.3,1.35831
1.58,1.3,1.40324
1.6,1.3,1.44881
1.62,1.3,1.49504
1.64,1.3,1.54191
1.66,1.3,1.58943
1.68,1.3,1.63758
1.7,1.3,1.68638
1.72,1.3,1.7358
1.74,1.3,1.78585
1.76,1.3,1.8365
1.78,1.3,1.88775
1.8,1.3,1.93958
1.82,1.3,1.99196
1.84,1.3,2.04489
1.86,1.3,2.09832
1.88,1.3,2.15225
1.9,1.3,2.20663
1.92,1.3,2.26144
1.94,1.3,2.31665
1.96,1.3,2.37223
1.98,1.3,2.42813
2,1.3,2.48433
1,1.32,0.366474
1.02,1.32,0.396011
1.04,1.32,0.426077
1.06,1.32,0.456673
1.08,1.32,0.487799
1.1,1.32,0.519457
1.12,1.32,0.55165
1.14,1.32,0.584381
1.16,1.32,0.617652
1.18,1.32,0.651467
1.2,1.32,0.685831
1.22,1.32,0.720747
1.24,1.32,0.756222
1.26,1.32,0.792259
1.28,1.32,0.828866
1.3,1.32,0.866049
1.32,1.32,0.903814
1.34,1.32,0.942168
1.36,1.32,0.981119
1.38,1.32,1.02067
1.4,1.32,1.06084
1.42,1.32,1.10163
1.44,1.32,1.14305
1.46,1.32,1.1851
1.48,1.32,1.2278
1.5,1.32,1.27114
1.52,1.32,1.31515
1.54,1.32,1.35982
1.56,1.32,1.40516
1.58,1.32,1.45118
1.6,1.32,1.49787
1.62,1.32,1.54525
1.64,1.32,1.59331
1.66,1.32,1.64205
1.68,1.32,1.69147
1.7,1.32,1.74156
1.72,1.32,1.79232
1.74,1.32,1.84374
1.76,1.32,1.8958
1.78,1.32,1.9485
1.8,1.32,2.0018
1.82,1.32,2.0557
1.84,1.32,2.11017
1.86,1.32,2.16519
1.88,1.32,2.22072
1.9,1.32,2.27673
1.92,1.32,2.3332
1.94,1.32,2.39008
1.96,1.32,2.44734
1.98,1.32,2.50495
2,1.32,2.56286
1,1.34,0.392177
1.02,1.34,0.422291
1.04,1.34,0.452941
1.06,1.34,0.48413
1.08,1.34,0.515858
1.1,1.34,0.548128
1.12,1.34,0.580944
1.14,1.34,0.614307
1.16,1.34,0.648222
1.18,1.34,0.682692
1.2,1.34,0.717724
1.22,1.34,0.75332
1.24,1.34,0.789489
1.26,1.34,0.826235
1.28,1.34,0.863565
1.3,1.34,0.901487
1.32,1.34,0.940008
1.34,1.34,0.979136
1.36,1.34,1.01888
1.38,1.34,1.05925
1.4,1.34,1.10025
1.42,1.34,1.14189
1.44,1.34,1.18419
1.46,1.34,1.22715
1.48,1.34,1.27078
1.5,1.34,1.31508
1.52,1.34,1.36008
1.54,1.34,1.40576
1.56,1.34,1.45216
1.58,1.34,1.49926
1.6,1.34,1.54707
1.62,1.34,1.5956
1.64,1.34,1.64485
1.66,1.34,1.69482
1.68,1.34,1.74551
1.7,1.34,1.79691
1.72,1.34,1.84901
1.74,1.34,1.90182
1.76,1.34,1.95531
1.78,1.34,2.00947
1.8,1.34,2.06428
1.82,1.34,2.11972
1.84,1.34,2.17577
1.86,1.34,2.23239
1.88,1.34,2.28956
1.9,1.34,2.34724
1.92,1.34,2.4054
1.94,1.34,2.46399
1.96,1.34,2.52299
1.98,1.34,2.58233
2,1.34,2.64199
1,1.36,0.418179
1.02,1.36,0.448864
1.04,1.36,0.480093
1.06,1.36,0.511869
1.08,1.36,0.544195
1.1,1.36,0.577072
1.12,1.36,0.610503
1.14,1.36,0.644493
1.16,1.36,0.679046
1.18,1.36,0.714165
1.2,1.36,0.749857
1.22,1.36,0.786128
1.24,1.36,0.822983
1.26,1.36,0.86043
1.28,1.36,0.898476
1.3,1.36,0.937129
1.32,1.36,0.976398
1.34,1.36,1.01629
1.36,1.36,1.05682
1.38,1.36,1.09799
1.4,1.36,1.13982
1.42,1.36,1.18231
1.44,1.36,1.22548
1.46,1.36,1.26933
1.48,1.36,1.31388
1.5,1.36,1.35914
1.52,1.36,1.40512
1.54,1.36,1.45182
1.56,1.36,1.49925
1.58,1.36,1.54743
1.6,1.36,1.59636
1.62,1.36,1.64605
1.64,1.36,1.69649
1.66,1.36,1.74769
1.68,1.36,1.79965
1.7,1.36,1.85237
1.72,1.36,1.90583
1.74,1.36,1.96004
1.76,1.36,2.01497
1.78,1.36,2.07062
1.8,1.36,2.12696
1.82,1.36,2.18397
1.84,1.36,2.24162
1.86,1.36,2.29989
1.88,1.36,2.35874
1.9,1.36,2.41812
1.92,1.36,2.47801
1.94,1.36,2.53837
1.96,1.36,2.59913
1.98,1.36,2.66026
2,1.36,2.72172
1,1.38,0.444475
1.02,1.38,0.475725
1.04,1.38,0.507528
1.06,1.38,0.539886
1.08,1.38,0.572802
1.1,1.38,0.606279
1.12,1.38,0.640321
1.14,1.38,0.674931
1.16,1.38,0.710114
1.18,1.38,0.745876
1.2,1.38,0.782221
1.22,1.38,0.819157
1.24,1.38,0.856691
1.26,1.38,0.89483
1.28,1.38,0.933583
1.3,1.38,0.972959
1.32,1.38,1.01297
1.34,1.38,1.05362
1.36,1.38,1.09492
1.38,1.38,1.13689
1.4,1.38,1.17953
1.42,1.38,1.22286
1.44,1.38,1.26689
1.46,1.38,1.31163
1.48,1.38,1.35709
1.5,1.38,1.40329
1.52,1.38,1.45024
1.54,1.38,1.49794
1.56,1.38,1.54642
1.58,1.38,1.59567
1.6,1.38,1.64572
1.62,1.38,1.69655
1.64,1.38,1.74819
1.66,1.38,1.80062
1.68,1.38,1.85386
1.7,1.38,1.9079
1.72,1.38,1.96274
1.74,1.38,2.01836
1.76,1.38,2.07476
1.78,1.38,2.13191
1.8,1.38,2.1898
1.82,1.38,2.24841
1.84,1.38,2.3077
1.86,1.38,2.36765
1.88,1.38,2.42821
1.9,1.38,2.48935
1.92,1.38,2.55102
1.94,1.38,2.61317
1.96,1.38,2.67576
1.98,1.38,2.73873
2,1.38,2.80204
1,1.4,0.471061
1.02,1.4,0.502869
1.04,1.4,0.535239
1.06,1.4,0.568173
1.08,1.4,0.601674
1.1,1.4,0.635745
1.12,1.4,0.670389
1.14,1.4,0.705612
1.16,1.4,0.741418
1.18,1.4,0.777814
1.2,1.4,0.814805
1.22,1.4,0.852398
1.24,1.4,0.890601
1.26,1.4,0.929423
1.28,1.4,0.968873
1.3,1.4,1.00896
1.32,1.4,1.0497
1.34,1.4,1.09109
1.36,1.4,1.13316
1.38,1.4,1.17591
1.4,1.4,1.21935
1.42,1.4,1.26351
1.44,1.4,1.30839
1.46,1.4,1.354
1.48,1.4,1.40037
1.5,1.4,1.4475
1.52,1.4,1.49541
1.54,1.4,1.54411
1.56,1.4,1.59362
1.58,1.4,1.64394
1.6,1.4,1.69509
1.62,1.4,1.74707
1.64,1.4,1.7999
1.66,1.4,1.85357
1.68,1.4,1.90809
1.7,1.4,1.96347
1.72,1.4,2.01968
1.74,1.4,2.07673
1.76,1.4,2.13461
1.78,1.4,2.19329
1.8,1.4,2.25277
1.82,1.4,2.313
1.84,1.4,2.37397
1.86,1.4,2.43563
1.88,1.4,2.49795
1.9,1.4,2.56089
1.92,1.4,2.62438
1.94,1.4,2.68839
1.96,1.4,2.75286
1.98,1.4,2.81773
2,1.4,2.88293
1,1.42,0.497933
1.02,1.42,0.530293
1.04,1.42,0.563223
1.06,1.42,0.596726
1.08,1.42,0.630803
1.1,1.42,0.66546
1.12,1.42,0.7007
1.14,1.42,0.736528
1.16,1.42,0.77295
1.18,1.42,0.80997
1.2,1.42,0.847597
1.22,1.42,0.885838
1.24,1.42,0.924701
1.26,1.42,0.964196
1.28,1.42,1.00433
1.3,1.42,1.04512
1.32,1.42,1.08657
1.34,1.42,1.1287
