x,y,V
0.5,0.09,-1.11054
0.52,0.09,-1.04733
0.54,0.09,-0.985595
0.56,0.09,-0.925323
0.58,0.09,-0.866475
0.6,0.09,-0.809015
0.62,0.09,-0.752903
0.64,0.09,-0.698098
0.66,0.09,-0.644558
0.68,0.09,-0.592243
0.7,0.09,-0.541111
0.72,0.09,-0.491123
0.74,0.09,-0.442239
0.76,0.09,-0.394423
0.78,0.09,-0.347636
0.8,0.09,-0.301844
0.82,0.09,-0.257012
0.84,0.09,-0.213109
0.86,0.09,-0.170102
0.88,0.09,-0.127961
0.9,0.09,-0.0866574
0.92,0.09,-0.0461639
0.94,0.09,-0.00645369
0.96,0.09,0.0324984
0.98,0.09,0.0707166
1,0.09,0.108224
1.02,0.09,0.145043
1.04,0.09,0.181194
1.06,0.09,0.216698
1.08,0.09,0.251573
1.1,0.09,0.285839
1.12,0.09,0.319513
1.14,0.09,0.352612
1.16,0.09,0.385151
1.18,0.09,0.417146
1.2,0.09,0.448612
1.22,0.09,0.479563
1.24,0.09,0.510012
1.26,0.09,0.539972
1.28,0.09,0.569455
1.3,0.09,0.598474
1.32,0.09,0.627039
1.34,0.09,0.65516
1.36,0.09,0.68285
1.38,0.09,0.710116
1.4,0.09,0.73697
1.42,0.09,0.76342
1.44,0.09,0.789474
1.46,0.09,0.815142
1.48,0.09,0.840432
1.5,0.09,0.865351
1.52,0.09,0.889908
1.54,0.09,0.91411
1.56,0.09,0.937964
1.58,0.09,0.961477
1.6,0.09,0.984657
1.62,0.09,1.00751
1.64,0.09,1.03004
1.66,0.09,1.05226
1.68,0.09,1.07417
1.7,0.09,1.09579
1.72,0.09,1.11711
1.74,0.09,1.13814
1.76,0.09,1.15889
1.78,0.09,1.17936
1.8,0.09,1.19957
1.82,0.09,1.21952
1.84,0.09,1.23921
1.86,0.09,1.25865
1.88,0.09,1.27785
1.9,0.09,1.29682
1.92,0.09,1.31555
1.94,0.09,1.33406
1.96,0.09,1.35236
1.98,0.09,1.37044
2,0.09,1.38832
0,0.1,0.00995033
0.02,0.1,-0.558329
0.04,0.1,-1.05501
0.06,0.1,-1.44354
0.08,0.1,-1.72176
0.1,0.1,-1.90558
0.12,0.1,-2.0157
0.14,0.1,-2.07115
0.16,0.1,-2.08715
0.18,0.1,-2.07517
0.2,0.1,-2.04355
0.22,0.1,-1.99826
0.24,0.1,-1.94359
0.26,0.1,-1.8826
0.28,0.1,-1.81749
0.3,0.1,-1.74982
0.32,0.1,-1.68073
0.34,0.1,-1.61104
0.36,0.1,-1.54135
0.38,0.1,-1.47208
0.4,0.1,-1.40354
0.42,0.1,-1.33595
0.44,0.1,-1.26945
0.46,0.1,-1.20415
0.48,0.1,-1.14011
0.5,0.1,-1.07738
0.52,0.1,-1.01596
0.54,0.1,-0.955861
0.56,0.1,-0.897075
0.58,0.1,-0.839585
0.6,0.1,-0.783367
0.62,0.1,-0.728396
0.64,0.1,-0.674641
0.66,0.1,-0.622071
0.68,0.1,-0.570653
0.7,0.1,-0.520354
0.72,0.1,-0.47114
0.74,0.1,-0.422978
0.76,0.1,-0.375835
0.78,0.1,-0.32968
0.8,0.1,-0.28448
